,cnt,date,title,content,org_link,link,Day
686,687,2014-02-22 07:33:00,&quot;둘째 출산하면 매달 5만원씩&quot;...출산장려시책 &apos;다양화&apos;,[<b>헤드라인</b>제주] 제주시는 올해 둘째자녀 <b>양육</b>비 <b>지원</b> 등 출산 장려를 위한 다양한 시책을 시행한다고 21일 밝혔다. 출산장려 시책들은 살펴보면 우선 올해부터 둘째 자녀를 출생한 가정에 매달 5만원씩 1년 동안... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=201644,http://www.headlinejeju.co.kr/news/articleView.html?idxno=201644,2014-02-22
656,657,2014-02-20 17:13:00,"육아종합<b>지원</b>센터, 예비부모 아카데미 교육생 모집",육아종합<b>지원</b>센터는 &quot;&apos;행복한 부모가 행복한 자녀를 <b>양육</b>하고 행복은 가정으로부터 출발한다&apos;는 인식을... 문의= 육아종합<b>지원</b>센터(전화 746-2211 홈페이지 jeju.childcare.go.kr) 저작권자 ⓒ <b>헤드라인</b>제주 무단전재및... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=201511,http://www.headlinejeju.co.kr/news/articleView.html?idxno=201511,2014-02-20
707,708,2014-02-18 11:36:00,&apos;함께 아이 키워요&apos;…모두가족품앗이 참여자 모집,[<b>헤드라인</b>제주] 서귀포시 건강가정<b>지원</b>센터(센터장 고인자)는 가족돌봄나눔 사업의 일환으로... &apos;모두가족품앗이&apos;는 같은 지역에 사는 시민들끼리 품을 나눠 육아에 대한 <b>양육</b>부담을 줄이기 위해 마련됐으며... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=201242,http://www.headlinejeju.co.kr/news/articleView.html?idxno=201242,2014-02-18
211,212,2014-02-17 19:50:00,&lt;연합뉴스 이 시각 <b>헤드라인</b>&gt; - 20:00,금융결제원은 지난해 1월부터 정부 차원에서 소득재산과 무관하게 영유아가구의 만 0~5세 아동에게 보육료 및 <b>양육</b>수당을 <b>지원</b>하고 있음에도 월 15만원의 보육<b>지원</b>료를 지급했다. 2004년부터 중학교 무상 의무교육이... ,,,2014-02-17
169,170,2014-02-11 09:50:00,&lt;연합뉴스 이 시각 <b>헤드라인</b>&gt; - 10:00,"여성부는 <b>양육</b>을 맡은 한부모가정 부모에 대한 상담, <b>양육</b>비 채무자 소재 파악, 소득·재산조사, <b>양육</b>비 청구 법률<b>지원</b>, 채권 추심, 필요한 경우 <b>양육</b>비 긴급<b>지원</b> 등 관련 업무를 전담할 기관 설립을 추진하기로 했다.... ",,,2014-02-11
724,725,2014-01-28 20:12:00,영아종일제 아이돌봄 대상 24개월 자녀까지 확대,아이돌봄 <b>지원</b>서비스는 시설보육이 어려운 취업부모 자녀를 대상으로 집으로 찾아가는 1대 1 개별 <b>양육지원</b> 사업으로 2007년부터 시행하고 있다. &lt;<b>헤드라인</b>제주&gt; &lt;윤철수 기자 / 저작권자 ⓒ <b>헤드라인</b>제주... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=199610,http://www.headlinejeju.co.kr/news/articleView.html?idxno=199610,2014-01-28
690,691,2014-01-28 11:38:00,"서귀포시, 아동 맞춤형 통합복지분야에 85억원 투자",서귀포시 관계자는 &quot;아동들이 어려움을 딛고 꿈을 펼칠 수 있도록 <b>지원</b> 시책을 적극 개발하고 아동이 행복한 사회를 만들어 나가는데 최선을 다할 것&quot;이라고 밝혔다. &lt;<b>헤드라인</b>제주&gt; &lt;신동원 기자 / 저작권자... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=199547,http://www.headlinejeju.co.kr/news/articleView.html?idxno=199547,2014-01-28
810,811,2014-01-24 18:15:00,공동육아 싹 틔운 ‘괜찮아 원장’,미국의 <b>헤드</b>스타트(Headstart) 운동 이야기는 눈이 번쩍 뜨이는 복음이었다. “경주말이 뛸 때는 말머리를... 어린이 <b>양육</b>을 걱정하는 모임’을 만들게 된다. 법이 제정되면서 계층 차별적 보육과 육아의 영리화가 근간을... ,http://www.womennews.co.kr/news/view.asp?num=65519,http://www.womennews.co.kr/news/view.asp?num=65519,2014-01-24
800,801,2014-01-19 17:30:00,[매경춘추] 워킹맘의 선택,"요즘 신문을 펼치면 <b>헤드라인</b>에 &apos;여성&apos;이라는 단어가 자주 눈에 띈다. 사회, 경제 각 분야에서 여성 리더들의... 기업과 정부가 먼저 일과 <b>양육</b>을 병행할 수 있는 여건을 마련해 주고, 사회 또한 워킹맘을 위한 <b>지원</b>과 격려를... ",http://news.mk.co.kr/news_forward.php?domain=news&no=97588&year=2014,http://news.mk.co.kr/news_forward.php?domain=news&no=97588&year=2014,2014-01-19
726,727,2014-01-18 07:43:00,사회복지서비스 급여 신청 &apos;급증&apos;...이유는?,[<b>헤드라인</b>제주] 18일 제주시에 따르면 지난해 제주시에 접수된 사회복지서비스 및 급여 신청민원 건수는 3만7966건으로 2012년 2만1361건보다 77.7% 증가했다. 특히 초중고 교육비 분야 <b>지원</b>신청은 전년보다 2배 가량이... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=198696,http://www.headlinejeju.co.kr/news/articleView.html?idxno=198696,2014-01-18
775,776,2014-01-17 18:08:00,바람직한 청소년 복지정책을 바란다,"&lt;<b>헤드라인</b>제주&gt; [<b>헤드라인</b>제주] 흔히 청소년문제는 성적(成績) 문제와 성적(性的) 문제가 가장 심각하다고... 요보호청소년이 발생되면, 지방자치단체장은 보호자의 <b>양육</b>여건과 청소년의 욕구 등을 충분히 고려하여... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=198679,http://www.headlinejeju.co.kr/news/articleView.html?idxno=198679,2014-01-17
135,136,2014-01-16 10:34:00,둘째 자녀 <b>양육</b>수당 <b>지원</b> 시작...&apos;1년간 월 5만원&apos;,[<b>헤드라인</b>제주] 제주특별자치도가 출산장려시책의 일환으로 마련한 둘째 자녀에 대한 <b>양육</b>수당 <b>지원</b>이 이달부터 시작됐다. 제주자치도는 그동안 셋째 이후 자녀 가정에 <b>지원</b>해오던 <b>양육</b>수당을 올해부터는... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=198526,http://www.headlinejeju.co.kr/news/articleView.html?idxno=198526,2014-01-16
778,779,2014-01-13 13:25:00,제주형 민생시책 &quot;좋아요&quot;...왜 뻔한 답변 유도 질문?,[<b>헤드라인</b>제주] 제주특별자치도는 지난해 11월25일부터 12월 13일까지 제주형 민생시책에 관한 현장조사를... 이 밖에 아동<b>양육</b>시설 급식단가 현실화(간식비 <b>지원</b>)나 노인가정에 건강음료 매일 배달 등의 시책도 좋은... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=198239,http://www.headlinejeju.co.kr/news/articleView.html?idxno=198239,2014-01-13
188,189,2014-01-12 07:54:00,&lt;연합뉴스 이 시각 <b>헤드라인</b>&gt; - 08:00,"무상<b>지원</b> 금지, <b>양육</b>수당 폐지…. 이는 정부가 최근 295개 공공기관에 내려 보낸 복리후생제도 개선 지침의... 가이드<b>라인</b>을 자세히 명시했다. ■ 야생 동물에 다치면 최대 500만원 보상 최근 서울 도심에까지 멧돼지가... ",,,2014-01-12
812,813,2014-01-10 09:05:00,01월 09일 한인사회소식,"선착순으로 진행되는 이번 상담에선 각 분야 전문 변호사들이 나와건물주와 세입자간의갈등, 이혼과 <b>양육</b>... 통해 엄마 사랑을 전하겠다는 포부를 밝혔습니다지금까지 한인사회 <b>헤드라인</b> 뉴스에 김혜정입니다.",http://www.radiokorea.com/news/article.php?uid=133074,http://www.radiokorea.com/news/article.php?uid=133074,2014-01-10
625,626,2014-01-08 11:56:00,"서귀포교육<b>지원</b>청, 특수교육대상학생 위한 계절학교 운영",서귀포시교육<b>지원</b>청의 &apos;함께 사는 힘을 기르는 계절학교&apos; 개강식 &lt;<b>헤드라인</b>제주&gt; [<b>헤드라인</b>제주] 서귀포시... 방학기간 <b>양육</b> 부담을 경감해 더불어 사는 사회적 분위기를 공유할 수 있도록 함으로써 공교육의 적극적인... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=197932,http://www.headlinejeju.co.kr/news/articleView.html?idxno=197932,2014-01-08
614,615,2014-01-03 14:58:00,"제주도, 이.통장 운영비 인상 등 <b>지원</b> 확대",[<b>헤드라인</b>제주] 행정과 제주도민의 최접점에서 활동하는 이.통장 및 사무장에 대한 <b>지원</b>이 확대된다. 3일... 통장 및 사무장의 미취학 자녀 <b>양육</b>비를 인상해 <b>지원</b>한다. 이에 따라 주민 인구수에 따라 매월 60... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=197647,http://www.headlinejeju.co.kr/news/articleView.html?idxno=197647,2014-01-03
132,133,2014-01-03 09:50:00,&apos;둘째자녀&apos; 출산하면 매월 5만원 <b>양육</b>수당 <b>지원</b>,"한편, 제주시는 지난해 셋째이후 자녀를 출산한 가정 634가구에 대해 <b>양육</b>수당 1억9600만원을 <b>지원</b>했다. &lt;<b>헤드라인</b>제주&gt; &lt;신동원 기자 / 저작권자 ⓒ <b>헤드라인</b>제주 무단전재및 재배포 금지&gt; 신동원 headlinejeju@headlinejeju.... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=197593,http://www.headlinejeju.co.kr/news/articleView.html?idxno=197593,2014-01-03
793,794,2013-12-30 13:01:00,&lt;송구영신 특집&gt; ⑧2013 스캔들 메이커 13인,지난 한 해 각 언론사의 <b>헤드라인</b>을 장식했던 인물들은 누구일까. 화제의 중심에 섰던 인물 13인에 대해... 마지막 희망이었던 오리온 담철곤 회장이 동양그룹 <b>지원</b> 불가 입장을 표명하면서 결국 동양3사(동양레저... ,http://www.ilyosisa.co.kr/news/article.html?no=48854,http://www.ilyosisa.co.kr/news/article.html?no=48854,2013-12-30
768,769,2013-12-29 14:27:00,"강창일 의원, 8년 연속 국회 입법 최우수의원 선정","&lt;<b>헤드라인</b>제주&gt; [<b>헤드라인</b>제주] 민주당 강창일 국회의원(제주시갑, 산업통상자원위원장)이 역대 국회의원... 또 영유아<b>양육지원</b> 대상자를 기존 만 6세 이하의 자녀를 둔 부모에서 만 9세 이하의 자녀를 둔 부모로... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=197292,http://www.headlinejeju.co.kr/news/articleView.html?idxno=197292,2013-12-29
780,781,2013-12-27 10:35:00,제주시 전체 예산 40% &apos;복지&apos;에 투입...&quot;어떤 혜택 늘어나나?&quot;,한재신 제주시 주민생활<b>지원</b>국장은 &quot;달라지는 복지정책에 대해 대시민 홍보를 강화해 제도개선에 따른 시민불편이 없도록 할 계획&quot;이라고 말했다. &lt;<b>헤드라인</b>제주&gt; &lt;신동원 기자 / 저작권자 ⓒ <b>헤드라인</b>제주... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=197159,http://www.headlinejeju.co.kr/news/articleView.html?idxno=197159,2013-12-27
789,790,2013-12-24 13:52:00,서귀포시 사회복지예산 대폭증액…이유는?,이처럼 복지예산이 증가한 이유로는 올해 처음 도입된 셋째 이후 자녀<b>양육</b>수당 지급이 2014년부터 둘째... 다양한 <b>지원</b>이 이뤄질 계획이라고 서귀포시는 밝혔다. &lt;<b>헤드라인</b>제주&gt; &lt;고재일 기자 / 저작권자... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196965,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196965,2013-12-24
636,637,2013-12-24 13:52:00,서귀포시 겨울방학 동안 3000명에 급식<b>지원</b>,[<b>헤드라인</b>제주] 서귀포시는 지난 23일 아동급식위원회를 개최해 신규 <b>지원</b>대상자 65명을 포함한 2013년... 보호자 <b>양육</b>능력이 미약한 가정의 아동 등이다. 급식<b>지원</b>은 조석식(도시락) 및 중식(부식) <b>지원</b> 가운데... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196968,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196968,2013-12-24
612,613,2013-12-20 10:23:00,"제주구 천주교회 유지재단, 제주시 가정<b>지원</b>센터로 선정","자녀<b>양육</b>을 돕는 서비스이다. 한편, 제주시 건강가정<b>지원</b>센터는 올해 아빠와 함께하는 놀토교실, 아버지교육, 지역사회 주민들과 함께하는 가족워크숍 등 5개 영역 36개 프로그램을 운영했다. &lt;<b>헤드라인</b>제주&gt; &lt;신동원... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=196713,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196713,2013-12-20
134,135,2013-12-19 10:46:00,"내년부터 &apos;둘째아&apos; 출산하면, <b>양육</b>수당 1년간 <b>지원</b>",[<b>헤드라인</b>제주] 내년부터 출산장려시책의 일환으로 &apos;둘째아&apos;부터 월 5만원의 <b>양육</b>수당이 <b>지원</b>된다. 제주특별자치도는 그동안 셋째 이후 자녀 가정에 <b>지원</b>해오던 <b>양육</b>수당을 내년부터는 둘째 이후 자녀로 확대해... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196629,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196629,2013-12-19
623,624,2013-12-17 18:17:00,"제주도보육정보센터, 육아종합<b>지원</b>센터로 새롭게 출발",어린이집 <b>지원</b> 및 어린이집을 이용하는 부모에게 편중되었던 기능에 가정에서 <b>양육</b>하는 부모들을... 한편 도육아종합<b>지원</b>센터는 2014년 개소 10주년을 맞이한다. &lt;<b>헤드라인</b>제주&gt; &lt;<b>헤드라인</b>제주 / 저작권자... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196518,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196518,2013-12-17
637,638,2013-12-17 18:11:00,이제 &apos;제주 육아종합<b>지원</b>센터&apos;라 불러다오!,[<b>헤드라인</b>제주] 제주특별자치도 보육정보센터가 지난 5일자로 제주특별자치도 육아종합<b>지원</b>센터로... 어린이집 <b>지원</b> 및 어린이집을 이용하는 부모에게 편중됐던 기능에 더해 가정에서 <b>양육</b>하는 부모들을 <b>지원</b>하는... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196513,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196513,2013-12-17
638,639,2013-12-13 10:24:00,취약계층 취업<b>지원</b> 희망리본사업 참여자 모집,[<b>헤드라인</b>제주] 제주시는 16일부터 취약계층의 자활을 위해 맞춤형 취업준비 및 일자리 알선 등 취업을 <b>지원</b>하는 희망리본사업 참여자를 모집한다고 밝혔다. 이번 희망리본사업은 사업 참여자가 맞춤형 사례관리를... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196221,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196221,2013-12-13
815,816,2013-12-13 09:21:00,"건협, 2013 가족친화인증기업 인증서 수여","[<b>헤드라인</b>제주] 한국건강관리협회 메디체크(회장 조한익, 이하 건협)가 9일 대한상공회의소에서 열린... 자녀 <b>양육</b> 및 교육 <b>지원</b>, 가정의 날 등을 시행해 오고 있다. 특히 직원 본인 뿐 아니라 직원가족에게도 건강검진을... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=196211,http://www.headlinejeju.co.kr/news/articleView.html?idxno=196211,2013-12-13
794,795,2013-12-10 13:40:00,"JDC, 가족친화 우수기업 재인증","[<b>헤드라인</b>제주] 제주국제자유도시개발센터(이사장 김한욱, 이하 JDC)가 9일 여성가족부로부터 2008년... JDC는 자녀출산.<b>양육 지원</b>과 적극적인 모성보호 제도 운영, 탄력적 근무제도 도입 등 내부직원 만족도 향상을... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=195996,http://www.headlinejeju.co.kr/news/articleView.html?idxno=195996,2013-12-10
783,784,2013-12-09 13:28:00,제주도 제2회 추경안 3조8773억 편성...4조원대 &apos;눈앞&apos;,특별교부세사업으로는 보육료 및 <b>양육</b>수당 <b>지원</b> 31억원 등이 배정됐다. 이번에 제출된 추경안은 이달 17일 개회하는 제313회 제주도의회 임시회에서 심의돼 최종 확정된다. &lt;<b>헤드라인</b>제주&gt; &lt;윤철수 기자 / 저작권자... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=195900,http://www.headlinejeju.co.kr/news/articleView.html?idxno=195900,2013-12-09
640,641,2013-12-06 10:28:00,"제주시, 저소득한부모가정에 자립정착금 <b>지원</b>",제주시에 따르면 저소득한부모가족은 18세미만(취학시 만22세 미만)의 자녀를 부모 중 1명이 <b>양육</b>하는... 각종 <b>지원</b>을 확대할 수 있도록 노력하겠다&quot;고 말했다. &lt;<b>헤드라인</b>제주&gt; &lt;신동원 기자 / 저작권자... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=195711,http://www.headlinejeju.co.kr/news/articleView.html?idxno=195711,2013-12-06
816,817,2013-12-02 07:55:00,[정인철의 신문 브리핑] 정기국회 석 달간 통과된 법안 0건 外,먼저 오늘의 신문 <b>헤드라인</b> 보시겠습니다. 중앙일봅니다. &quot;정기국회 석 달간 통과된 법안 0건&quot; 이란... 평생 <b>양육</b>을 떠안아 온가족이 절망의 삶을 살고 있지만 <b>지원</b>법안은 국회에서 낮잠을 자고 있다고 지적했습니다.... ,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2764503&ref=A,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2764503&ref=A,2013-12-02
231,232,2013-09-17 08:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 08:00,"금융·세제 <b>지원</b> 방안을 마련하겠다고 17일 밝혔다. 현 부총리는 이날 오전 정부 서울청사에서... ■청첩장 얼마나 받나요…20년새 혼인 30% 감소 서울 - 경기불황과 여성의 사회참여 확대, <b>양육</b> 문제 등 다양한 요인이... ",,,2013-09-17
232,233,2013-09-06 20:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 20:00,양립 <b>지원</b>에 관한 법률&apos; 개정안을 대표 발의했다고 6일 밝혔다. 육아휴직은 만 6세 이하의 초등학교에 다니지 않는 자녀의 <b>양육</b>을 위해 근로자가 직장에 1년 이내의 휴직을 신청하는 제도. 육아휴직을 신청할 경우 고용... ,,,2013-09-06
233,234,2013-09-05 16:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 16:00,"■서울시, 결국 2천억 빚내서 무상보육 예산 수혈 서울 - 이달 말 예상되는 <b>양육</b>수당 미지급 사태를... 서울시는 지방채 발행과 추경 편성을 통해 국비 1천423억원을 <b>지원</b>받아 연말까지 무상보육 예산으로 집행할... ",,,2013-09-05
197,198,2013-08-10 08:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 08:00,"■&quot;저출산 주요 이유는 <b>양육</b> 관련 경제적 부담 때문&quot; 서울 - 우리나라에서 출생아 수가 급격히 줄어드는... ■&quot;한국, 교수당 민간연구비<b>지원</b> 세계1위&quot;&lt;영국 타임스&gt; 런던 - 세계 주요 대학의 민간 <b>지원</b> 연구비를 비교한... ",,,2013-08-10
182,183,2013-07-29 12:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 12:00,서울시내 <b>양육</b>수당 <b>지원</b> 대상 아동은 총 40만8천명으로 0세부터 5세까지 연령별로 월 10만∼20만원의 <b>양육</b> 수당이 지급되고 있다. 29일 서울시에 따르면 시는 이달 중 추가경정 예산에 무상보육 예산을 일부 포함하는... ,,,2013-07-29
802,803,2013-07-07 22:25:00,"[홀오브페임] 강렬했던 X세대 콤비, 샤크 &amp; 페니를 추억하다","페니가 빨리 적응한 덕분이기도 하지만, 그 당시 스카일스가 이혼 및 자녀<b>양육</b>권으로 인해 경기에만... 올랜도 센티널은 팀이 동부 컨퍼런스 결승에 오르자 &quot;2년 연속 진출은 페니의 활약 덕분&quot;이라는 <b>헤드라인</b>을... ",,,2013-07-07
222,223,2013-07-03 16:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 16:00,이에 따라 정부는 프로그램이나 비용 <b>지원</b>을 통해 부모가 올바른 <b>양육</b>방법을 교육받을 수 있도록 유도할 방침이다. 3일 보건복지부가 공개한 &apos;2012년 전국 아동학대 현황&apos; 보고서를 보면 지난해 아동보호전문기관에... ,,,2013-07-03
201,202,2013-06-26 16:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 16:00,부당<b>지원</b>금지 조항이 있는 제5장을 보완했다. 대신 제5장의 명칭인 &apos;불공정거래행위의 금지&apos;를... 보험료·의료비·교육비·기부금 등 특별공제와 자녀<b>양육</b>비·다자녀공제 등 인적 공제는 소득공제 방식에서 세액공제로... ,,,2013-06-26
813,814,2013-05-24 17:18:00,"&lt;PRNewswire&gt;하이드릭 앤 스트러글스, 한국의 성별 다양성에 관한 조사 보고서...","임원 <b>헤드</b>헌팅, 조직문화 혁신, 리더십 컨설팅 자문 회사인 하이드릭 앤... 가이드 <b>라인</b>을 제시할 수 있기를 바랍니다. ”라고 덧붙였습니다. 오늘날 한국은 아시아에서... ",,,2013-05-24
215,216,2013-05-15 20:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 20:00,"결과, <b>양육</b>수당은 10월께, 보육료는 11월께 예산 부족 사태에 직면할 것으로 전망된다. 정부는 이에 따라 심각한 예산 부족 현상을 겪는 서울시에 대해 2013년 국비 예산 353억원을 앞당겨 배정 <b>지원</b>하고, 나아가 시도 및... ",,,2013-05-15
223,224,2013-05-04 08:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 08:00,"필수예방접종 <b>지원</b>사업을 통해 <b>양육</b>비 부담을 덜었다는 응답은 42.7%였다. 다만, 의료기관 서비스 질이 높아졌다는 응답은 33.9%에 그쳤다. 필수예방접종 <b>지원</b>사업은 정부가 감염병 퇴치를 위해 어린이의 예방접종 비용을... ",,,2013-05-04
178,179,2013-05-02 16:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 16:00,않으면 <b>양육</b>수당을 <b>지원</b>한다. 그러나 전국 지자체의 무상보육 사업 예산이 소진되며 하반기부터 사업이... 생산<b>라인</b>에서 또 불산이 누출돼 작업자 3명이 병원으로 옮겨졌다. 2일 오전 11시 30분께 경기도 화성시 삼성전자... ,,,2013-05-02
204,205,2013-05-02 12:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 12:00,"■선관위, &apos;후보자 전화 선거운동&apos; 상시허용 서울 - 앞으로 유권자들이 오프<b>라인</b>상에서 말로 하는... ■개성공단 입주기업 긴급운전자금 3천억 <b>지원</b> 서울 - 정부는 2일 개성공단 입주기업들의 긴급 유동성 <b>지원</b>을 위해... ",,,2013-05-02
193,194,2013-04-17 20:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 20:00,또 보육정보센터를 육아종합<b>지원</b>센터로 확대해 가정<b>양육</b> 아동에게도 다양한 서비스를 제공할 수 있을 전망이다. 남 의원은 &quot;심각한 아동학대가 발생한 경우 어린이집 원장과 교사의 정보를 공개해 어린이집에서 종종... ,,,2013-04-17
195,196,2013-04-10 16:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 16:00,■개성공단 이틀째 가동중단…정부 &quot;기업방북 최대<b>지원</b>&quot; 서울 - 개성공단 가동 중단이 이틀째 계속됐다.... 1명의 <b>양육</b>비로 월평균 118만9천원을 지출하고 있었다. 이번 설문조사는 전국 1만8천가구 남녀 1만515명을... ,,,2013-04-10
189,190,2013-02-22 20:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 20:00,"kr) 인터넷 사이트 등을 통해 보육료·<b>양육</b>비 <b>지원</b> 신청을 받고 있다. ■한진重-금속노조, 농성해제 협상... 레드<b>라인</b>(한계선)에 빠른 속도로 접근하고 있음을 입증해준 것&quot;이라고 강조했다. 그러면서 &quot;이란은 핵무기를... ",,,2013-02-22
236,237,2013-02-20 16:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 16:00,다해 <b>지원</b>하겠다&quot;며 &quot;무역협회와 정부가 함께 <b>지원</b>방안을 논의하도록 고민하겠다&quot;고 말했다.... 대법원은 그동안 이혼 및 자녀 <b>양육</b>과 관련한 사건이 급증하는 등 사회와 국민인식의 변화를 반영해 법 개정을 추진하게... ,,,2013-02-20
230,231,2013-02-04 14:00:00,2월 4일 뉴스와이드 &apos;참&apos; <b>헤드라인</b> 1부,5. 보육<b>지원</b>금 신청 시작 다음달부터 만 5살 이하의 영유아가 있는 가정은 소득에 상관없이 보육료나 <b>양육</b>수당을 <b>지원</b>받을 수 있습니다. 오늘부터 대상 가정에 대한 <b>지원</b>금 신청이 시작됐습니다.,http://news.tv.chosun.com/site/data/html_dir/2013/02/04/2013020401291.html,http://news.tv.chosun.com/site/data/html_dir/2013/02/04/2013020401291.html,2013-02-04
226,227,2013-02-01 12:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 12:00,개정안에 따르면 어린이집을 다니는 만 0∼5세 영유아와 만 12세 미만 장애아는 보육료를 <b>지원</b>받을 수 있다. 보육료는 만 0∼5세 영유아를 가정에서 키우는 경우 제공하는 &apos;<b>양육</b>수당&apos;과 중복해서 받을 수 없으며... ,,,2013-02-01
805,806,2013-01-14 11:12:00,[무상보육 아이가 먼저다] 상. 아무도 만족 못 하는 무상보육,"그날 인터넷 포털에서는 &apos;올해부터 만 0~5세 전계층 자녀에 보육료, <b>양육</b>수당 지급&apos;이라는 <b>헤드라인</b>의 뉴스가... 피곤하고 힘 빠져서 누리과정 정말이지 안하고 싶어.&apos; 원장의 다음 설명은 보육료 <b>지원</b> 부분. &quot;올해부터 소득... ",http://news20.busan.com/controller/newsController.jsp?newsId=20130114000165,http://news20.busan.com/controller/newsController.jsp?newsId=20130114000165,2013-01-14
207,208,2013-01-02 16:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 16:00,"데드<b>라인</b>(12월 31일 자정)을 넘긴 1일 오전 2시 표결에 부쳐 찬성 89명, 반대 8명의 압도적인 표차로... 급식비 <b>지원</b>이 작년보다 고작 한끼 100원 인상된 것으로 드러났다. 2일 아름다운재단에 따르면 국회는 아동<b>양육</b>시설... ",,,2013-01-02
250,251,2013-01-02 04:30:00,머니투데이 오프<b>라인</b> <b>헤드라인</b>-2일자,5세까지 <b>양육</b>비 얼마나 나오나 - 朴당선인 &quot;과거 털고 새로운 대한민국 미래를&quot; ◇희망2013 - - 사회적... 곳부터 희망이 싹트는 한해가 됐으면&quot; &lt;증권&gt; - &quot;코스닥 흔들리면 벤처는 앞 안보여...새정부 정책<b>지원</b> 절실&quot; ☞ ☞,http://www.mt.co.kr/view/mtview.php?type=1&no=2013010120422021630&outlink=1,http://www.mt.co.kr/view/mtview.php?type=1&no=2013010120422021630&outlink=1,2013-01-02
241,242,2012-12-30 14:09:00,12월 30일 뉴스와이드 &apos;참&apos; <b>헤드라인</b> 2부,내년부터 0∼5세 보육<b>지원</b> 내년부터 아이가 태어나서 다섯살이 될 때까지 정부가 보육료나 <b>양육</b>수당을 줍니다. 보육시설에 맡기거나 집에서 키우는 경우 모두 <b>지원</b>됩니다. 4. 가격 담합…과징금 2900억 지난 8년 간 강판... ,http://news.tv.chosun.com/site/data/html_dir/2012/12/30/2012123000431.html,http://news.tv.chosun.com/site/data/html_dir/2012/12/30/2012123000431.html,2012-12-30
229,230,2012-12-24 08:00:00,&lt;연합뉴스 이시각 <b>헤드라인</b>&gt; - 08:00,"■영유아에도 부는 사교육 열풍…총 비용 2조7천억원 서울 - 누리과정 <b>지원</b>, <b>양육</b>수당 확대 등 정부의 영유아 <b>지원</b>이 지속적으로 늘고 있지만, 영유아 사교육 비중이 높아 정작 부모들이 느끼는 보육복지 혜택은... ",,,2012-12-24
